MusicXML Sağ El Transcript (RH only, repeat+volta+DC/DS/Coda, TS-based)
Generated UTC: 2025-09-18T08:16:15.277203+00:00
Linear measures: 20000
Events: 122358
Script version: 1.2.0
---
time_sec	dur_sec	pitches_sci	dyn	art
18159.250	0.250	C5		staccato
18159.500	0.250	E5		
18159.500	0.125	F5		
18159.625	0.125	E5		
18159.750	0.125	D5		
18159.875	0.125	C5		
18160.000	0.500	G#4		
18160.500	0.500	B4		
18160.500	0.125	B4		
18160.625	0.125	A4		
18160.750	0.125	G#4		
18160.875	0.125	A4		
18161.000	0.250	C5		staccato
18161.250	0.250	rest		
18161.500	0.125	D5		
18161.625	0.125	C5		
18161.750	0.125	B4		
18161.875	0.125	C5		
18162.000	0.250	E5		staccato
18162.250	0.250	rest		
18162.500	0.125	F5		
18162.625	0.125	E5		
18162.750	0.125	D#5		
18162.875	0.125	E5		
18163.000	0.125	B5		
18163.125	0.125	A5		
18163.250	0.125	G#5		
18163.375	0.125	A5		
18163.500	0.125	B5		
18163.625	0.125	A5		
18163.750	0.125	G#5		
18163.875	0.125	A5		
18164.000	0.500	C6		
18164.500	0.250	A5		staccato
18164.750	0.250	B5		staccato
18165.000	0.250	C6		staccato
18165.250	0.250	B5		staccato
18165.500	0.250	A5		staccato
18165.750	0.250	G#5		staccato
18166.000	0.250	A5		staccato
18166.250	0.250	E5		staccato
18166.500	0.250	F5		staccato
18166.750	0.250	D5		staccato
18167.000	0.500	C5		
18167.500	0.375	B4		
18167.500	0.062	C5		
18167.562	0.062	B4		
18167.625	0.062	C5		
18167.688	0.062	B4		
18167.750	0.062	C5		
18167.812	0.062	B4		
18167.875	0.062	A4		
18167.938	0.062	B4		
18168.000	0.500	A4		
18168.500	0.250	C5		staccato
18168.750	0.250	E5		
18168.750	0.250	D5		staccato
18169.000	0.250	F5		
18169.000	0.250	E5		staccato
18169.250	0.250	G5		
18169.250	0.250	E5		staccato
18169.500	0.250	G5		
18169.500	0.125	A5		
18169.625	0.125	G5		
18169.750	0.125	F5		
18169.875	0.125	E5		
18170.000	0.500	D5		
18170.000	0.250	B4		
18170.250	0.250	G4		
18170.500	0.250	C5		staccato
18170.750	0.250	E5		
18170.750	0.250	D5		staccato
18171.000	0.250	F5		
18171.000	0.250	E5		staccato
18171.250	0.250	G5		
18171.250	0.250	E5		staccato
18171.500	0.250	G5		
18171.500	0.125	A5		
18171.625	0.125	G5		
18171.750	0.125	F5		
18171.875	0.125	E5		
18172.000	0.500	B4		
18172.500	0.500	D5		
18172.500	0.250	A4		staccato
18172.750	0.250	C5		
18172.750	0.250	B4		staccato
18173.000	0.250	D5		
18173.000	0.250	C5		staccato
18173.250	0.250	E5		
18173.250	0.250	C5		staccato
18173.500	0.250	E5		
18173.500	0.125	F5		
18173.625	0.125	E5		
18173.750	0.125	D5		
18173.875	0.125	C5		
18174.000	0.500	B4		
18174.000	0.250	G#4		
18174.250	0.250	E4		
18174.500	0.250	A4		staccato
18174.750	0.250	C5		
18174.750	0.250	B4		staccato
18175.000	0.250	D5		
18175.000	0.250	C5		staccato
18175.250	0.250	E5		
18175.250	0.250	C5		staccato
18175.500	0.250	E5		
18175.500	0.125	F5		
18175.625	0.125	E5		
18175.750	0.125	D5		
18175.875	0.125	C5		
18176.000	0.500	G#4		
18176.500	0.500	B4		
18176.500	0.125	B4		
18176.625	0.125	A4		
18176.750	0.125	G#4		
18176.875	0.125	A4		
18177.000	0.250	C5		staccato
18177.250	0.250	rest		
18177.500	0.125	D5		
18177.625	0.125	C5		
18177.750	0.125	B4		
18177.875	0.125	C5		
18178.000	0.250	E5		staccato
18178.250	0.250	rest		
18178.500	0.125	F5		
18178.625	0.125	E5		
18178.750	0.125	D#5		
18178.875	0.125	E5		
18179.000	0.125	B5		
18179.125	0.125	A5		
18179.250	0.125	G#5		
18179.375	0.125	A5		
18179.500	0.125	B5		
18179.625	0.125	A5		
18179.750	0.125	G#5		
18179.875	0.125	A5		
18180.000	0.500	C6		
18180.500	0.250	A5		staccato
18180.750	0.250	B5		staccato
18181.000	0.250	C6		staccato
18181.250	0.250	B5		staccato
18181.500	0.250	A5		staccato
18181.750	0.250	G#5		staccato
18182.000	0.250	A5		staccato
18182.250	0.250	E5		staccato
18182.500	0.250	F5		staccato
18182.750	0.250	D5		staccato
18183.000	0.500	C5		
18183.500	0.375	B4		
18183.500	0.062	C5		
18183.562	0.062	B4		
18183.625	0.062	C5		
18183.688	0.062	B4		
18183.750	0.062	C5		
18183.812	0.062	B4		
18183.875	0.062	A4		
18183.938	0.062	B4		
18184.000	0.500	A4		
18184.500	0.250	C5		staccato
18184.750	0.250	E5		
18184.750	0.250	D5		staccato
18185.000	0.250	F5		
18185.000	0.250	E5		staccato
18185.250	0.250	G5		
18185.250	0.250	E5		staccato
18185.500	0.250	G5		
18185.500	0.125	A5		
18185.625	0.125	G5		
18185.750	0.125	F5		
18185.875	0.125	E5		
18186.000	0.500	D5		
18186.000	0.250	B4		
18186.250	0.250	G4		
18186.500	0.250	C5		staccato
18186.750	0.250	E5		
18186.750	0.250	D5		staccato
18187.000	0.250	F5		
18187.000	0.250	E5		staccato
18187.250	0.250	G5		
18187.250	0.250	E5		staccato
18187.500	0.250	G5		
18187.500	0.125	A5		
18187.625	0.125	G5		
18187.750	0.125	F5		
18187.875	0.125	E5		
18188.000	0.500	B4		
18188.500	0.500	D5		
18188.500	0.250	A4		staccato
18188.750	0.250	C5		
18188.750	0.250	B4		staccato
18189.000	0.250	D5		
18189.000	0.250	C5		staccato
18189.250	0.250	E5		
18189.250	0.250	C5		staccato
18189.500	0.250	E5		
18189.500	0.125	F5		
18189.625	0.125	E5		
18189.750	0.125	D5		
18189.875	0.125	C5		
18190.000	0.500	B4		
18190.000	0.250	G#4		
18190.250	0.250	E4		
18190.500	0.250	A4		staccato
18190.750	0.250	C5		
18190.750	0.250	B4		staccato
18191.000	0.250	D5		
18191.000	0.250	C5		staccato
18191.250	0.250	E5		
18191.250	0.250	C5		staccato
18191.500	0.250	E5		
18191.500	0.125	F5		
18191.625	0.125	E5		
18191.750	0.125	D5		
18191.875	0.125	C5		
18192.000	0.500	G#4		
18192.500	0.500	B4		
18192.500	0.125	B4		
18192.625	0.125	A4		
18192.750	0.125	G#4		
18192.875	0.125	A4		
18193.000	0.250	C5		staccato
18193.250	0.250	rest		
18193.500	0.125	D5		
18193.625	0.125	C5		
18193.750	0.125	B4		
18193.875	0.125	C5		
18194.000	0.250	E5		staccato
18194.250	0.250	rest		
18194.500	0.125	F5		
18194.625	0.125	E5		
18194.750	0.125	D#5		
18194.875	0.125	E5		
18195.000	0.125	B5		
18195.125	0.125	A5		
18195.250	0.125	G#5		
18195.375	0.125	A5		
18195.500	0.125	B5		
18195.625	0.125	A5		
18195.750	0.125	G#5		
18195.875	0.125	A5		
18196.000	0.500	C6		
18196.500	0.250	A5		staccato
18196.750	0.250	B5		staccato
18197.000	0.250	C6		staccato
18197.250	0.250	B5		staccato
18197.500	0.250	A5		staccato
18197.750	0.250	G#5		staccato
18198.000	0.250	A5		staccato
18198.250	0.250	E5		staccato
18198.500	0.250	F5		staccato
18198.750	0.250	D5		staccato
18199.000	0.500	C5		
18199.500	0.375	B4		
18199.500	0.062	C5		
18199.562	0.062	B4		
18199.625	0.062	C5		
18199.688	0.062	B4		
18199.750	0.062	C5		
18199.812	0.062	B4		
18199.875	0.062	A4		
18199.938	0.062	B4		
18200.000	0.500	A4		
18200.500	0.250	C5		staccato
18200.750	0.250	E5		
18200.750	0.250	D5		staccato
18201.000	0.250	F5		
18201.000	0.250	E5		staccato
18201.250	0.250	G5		
18201.250	0.250	E5		staccato
18201.500	0.250	G5		
18201.500	0.125	A5		
18201.625	0.125	G5		
18201.750	0.125	F5		
18201.875	0.125	E5		
18202.000	0.500	D5		
18202.000	0.250	B4		
18202.250	0.250	G4		
18202.500	0.250	C5		staccato
18202.750	0.250	E5		
18202.750	0.250	D5		staccato
18203.000	0.250	F5		
18203.000	0.250	E5		staccato
18203.250	0.250	G5		
18203.250	0.250	E5		staccato
18203.500	0.250	G5		
18203.500	0.125	A5		
18203.625	0.125	G5		
18203.750	0.125	F5		
18203.875	0.125	E5		
18204.000	0.500	B4		
18204.500	0.500	D5		
18204.500	0.250	A4		staccato
18204.750	0.250	C5		
18204.750	0.250	B4		staccato
18205.000	0.250	D5		
18205.000	0.250	C5		staccato
18205.250	0.250	E5		
18205.250	0.250	C5		staccato
18205.500	0.250	E5		
18205.500	0.125	F5		
18205.625	0.125	E5		
18205.750	0.125	D5		
18205.875	0.125	C5		
18206.000	0.500	B4		
18206.000	0.250	G#4		
18206.250	0.250	E4		
18206.500	0.250	A4		staccato
18206.750	0.250	C5		
18206.750	0.250	B4		staccato
18207.000	0.250	D5		
18207.000	0.250	C5		staccato
18207.250	0.250	E5		
18207.250	0.250	C5		staccato
18207.500	0.250	E5		
18207.500	0.125	F5		
18207.625	0.125	E5		
18207.750	0.125	D5		
18207.875	0.125	C5		
18208.000	0.500	G#4		
18208.500	0.500	B4		
18208.500	0.125	B4		
18208.625	0.125	A4		
18208.750	0.125	G#4		
18208.875	0.125	A4		
18209.000	0.250	C5		staccato
18209.250	0.250	rest		
18209.500	0.125	D5		
18209.625	0.125	C5		
18209.750	0.125	B4		
18209.875	0.125	C5		
18210.000	0.250	E5		staccato
18210.250	0.250	rest		
18210.500	0.125	F5		
18210.625	0.125	E5		
18210.750	0.125	D#5		
18210.875	0.125	E5		
18211.000	0.125	B5		
18211.125	0.125	A5		
18211.250	0.125	G#5		
18211.375	0.125	A5		
18211.500	0.125	B5		
18211.625	0.125	A5		
18211.750	0.125	G#5		
18211.875	0.125	A5		
18212.000	0.500	C6		
18212.500	0.250	A5		staccato
18212.750	0.250	B5		staccato
18213.000	0.250	C6		staccato
18213.250	0.250	B5		staccato
18213.500	0.250	A5		staccato
18213.750	0.250	G#5		staccato
18214.000	0.250	A5		staccato
18214.250	0.250	E5		staccato
18214.500	0.250	F5		staccato
18214.750	0.250	D5		staccato
18215.000	0.500	C5		
18215.500	0.375	B4		
18215.500	0.062	C5		
18215.562	0.062	B4		
18215.625	0.062	C5		
18215.688	0.062	B4		
18215.750	0.062	C5		
18215.812	0.062	B4		
18215.875	0.062	A4		
18215.938	0.062	B4		
18216.000	0.500	A4		
18216.500	0.250	C5		staccato
18216.750	0.250	E5		
18216.750	0.250	D5		staccato
18217.000	0.250	F5		
18217.000	0.250	E5		staccato
18217.250	0.250	G5		
18217.250	0.250	E5		staccato
18217.500	0.250	G5		
18217.500	0.125	A5		
18217.625	0.125	G5		
18217.750	0.125	F5		
18217.875	0.125	E5		
18218.000	0.500	D5		
18218.000	0.250	B4		
18218.250	0.250	G4		
18218.500	0.250	C5		staccato
18218.750	0.250	E5		
18218.750	0.250	D5		staccato
18219.000	0.250	F5		
18219.000	0.250	E5		staccato
18219.250	0.250	G5		
18219.250	0.250	E5		staccato
18219.500	0.250	G5		
18219.500	0.125	A5		
18219.625	0.125	G5		
18219.750	0.125	F5		
18219.875	0.125	E5		
18220.000	0.500	B4		
18220.500	0.500	D5		
18220.500	0.250	A4		staccato
18220.750	0.250	C5		
18220.750	0.250	B4		staccato
18221.000	0.250	D5		
18221.000	0.250	C5		staccato
18221.250	0.250	E5		
18221.250	0.250	C5		staccato
18221.500	0.250	E5		
18221.500	0.125	F5		
18221.625	0.125	E5		
18221.750	0.125	D5		
18221.875	0.125	C5		
18222.000	0.500	B4		
18222.000	0.250	G#4		
18222.250	0.250	E4		
18222.500	0.250	A4		staccato
18222.750	0.250	C5		
18222.750	0.250	B4		staccato
18223.000	0.250	D5		
18223.000	0.250	C5		staccato
18223.250	0.250	E5		
18223.250	0.250	C5		staccato
18223.500	0.250	E5		
18223.500	0.125	F5		
18223.625	0.125	E5		
18223.750	0.125	D5		
18223.875	0.125	C5		
18224.000	0.500	G#4		
18224.500	0.500	B4		
18224.500	0.125	B4		
18224.625	0.125	A4		
18224.750	0.125	G#4		
18224.875	0.125	A4		
18225.000	0.250	C5		staccato
18225.250	0.250	rest		
18225.500	0.125	D5		
18225.625	0.125	C5		
18225.750	0.125	B4		
18225.875	0.125	C5		
18226.000	0.250	E5		staccato
18226.250	0.250	rest		
18226.500	0.125	F5		
18226.625	0.125	E5		
18226.750	0.125	D#5		
18226.875	0.125	E5		
18227.000	0.125	B5		
18227.125	0.125	A5		
18227.250	0.125	G#5		
18227.375	0.125	A5		
18227.500	0.125	B5		
18227.625	0.125	A5		
18227.750	0.125	G#5		
18227.875	0.125	A5		
18228.000	0.500	C6		
18228.500	0.250	A5		staccato
18228.750	0.250	B5		staccato
18229.000	0.250	C6		staccato
18229.250	0.250	B5		staccato
18229.500	0.250	A5		staccato
18229.750	0.250	G#5		staccato
18230.000	0.250	A5		staccato
18230.250	0.250	E5		staccato
18230.500	0.250	F5		staccato
18230.750	0.250	D5		staccato
18231.000	0.500	C5		
18231.500	0.375	B4		
18231.500	0.062	C5		
18231.562	0.062	B4		
18231.625	0.062	C5		
18231.688	0.062	B4		
18231.750	0.062	C5		
18231.812	0.062	B4		
18231.875	0.062	A4		
18231.938	0.062	B4		
18232.000	0.500	A4		
18232.500	0.250	C5		staccato
18232.750	0.250	E5		
18232.750	0.250	D5		staccato
18233.000	0.250	F5		
18233.000	0.250	E5		staccato
18233.250	0.250	G5		
18233.250	0.250	E5		staccato
18233.500	0.250	G5		
18233.500	0.125	A5		
18233.625	0.125	G5		
18233.750	0.125	F5		
18233.875	0.125	E5		
18234.000	0.500	D5		
18234.000	0.250	B4		
18234.250	0.250	G4		
18234.500	0.250	C5		staccato
18234.750	0.250	E5		
18234.750	0.250	D5		staccato
18235.000	0.250	F5		
18235.000	0.250	E5		staccato
18235.250	0.250	G5		
18235.250	0.250	E5		staccato
18235.500	0.250	G5		
18235.500	0.125	A5		
18235.625	0.125	G5		
18235.750	0.125	F5		
18235.875	0.125	E5		
18236.000	0.500	B4		
18236.500	0.500	D5		
18236.500	0.250	A4		staccato
18236.750	0.250	C5		
18236.750	0.250	B4		staccato
18237.000	0.250	D5		
18237.000	0.250	C5		staccato
18237.250	0.250	E5		
18237.250	0.250	C5		staccato
18237.500	0.250	E5		
18237.500	0.125	F5		
18237.625	0.125	E5		
18237.750	0.125	D5		
18237.875	0.125	C5		
18238.000	0.500	B4		
18238.000	0.250	G#4		
18238.250	0.250	E4		
18238.500	0.250	A4		staccato
18238.750	0.250	C5		
18238.750	0.250	B4		staccato
18239.000	0.250	D5		
18239.000	0.250	C5		staccato
18239.250	0.250	E5		
18239.250	0.250	C5		staccato
18239.500	0.250	E5		
18239.500	0.125	F5		
18239.625	0.125	E5		
18239.750	0.125	D5		
18239.875	0.125	C5		
18240.000	0.500	G#4		
18240.500	0.500	B4		
18240.500	0.125	B4		
18240.625	0.125	A4		
18240.750	0.125	G#4		
18240.875	0.125	A4		
18241.000	0.250	C5		staccato
18241.250	0.250	rest		
18241.500	0.125	D5		
18241.625	0.125	C5		
18241.750	0.125	B4		
18241.875	0.125	C5		
18242.000	0.250	E5		staccato
18242.250	0.250	rest		
18242.500	0.125	F5		
18242.625	0.125	E5		
18242.750	0.125	D#5		
18242.875	0.125	E5		
18243.000	0.125	B5		
18243.125	0.125	A5		
18243.250	0.125	G#5		
18243.375	0.125	A5		
18243.500	0.125	B5		
18243.625	0.125	A5		
18243.750	0.125	G#5		
18243.875	0.125	A5		
18244.000	0.500	C6		
18244.500	0.250	A5		staccato
18244.750	0.250	B5		staccato
18245.000	0.250	C6		staccato
18245.250	0.250	B5		staccato
18245.500	0.250	A5		staccato
18245.750	0.250	G#5		staccato
18246.000	0.250	A5		staccato
18246.250	0.250	E5		staccato
18246.500	0.250	F5		staccato
18246.750	0.250	D5		staccato
18247.000	0.500	C5		
18247.500	0.375	B4		
18247.500	0.062	C5		
18247.562	0.062	B4		
18247.625	0.062	C5		
18247.688	0.062	B4		
18247.750	0.062	C5		
18247.812	0.062	B4		
18247.875	0.062	A4		
18247.938	0.062	B4		
18248.000	0.500	A4		
18248.500	0.250	C5		staccato
18248.750	0.250	E5		
18248.750	0.250	D5		staccato
18249.000	0.250	F5		
18249.000	0.250	E5		staccato
18249.250	0.250	G5		
18249.250	0.250	E5		staccato
18249.500	0.250	G5		
18249.500	0.125	A5		
18249.625	0.125	G5		
18249.750	0.125	F5		
18249.875	0.125	E5		
18250.000	0.500	D5		
18250.000	0.250	B4		
18250.250	0.250	G4		
18250.500	0.250	C5		staccato
18250.750	0.250	E5		
18250.750	0.250	D5		staccato
18251.000	0.250	F5		
18251.000	0.250	E5		staccato
18251.250	0.250	G5		
18251.250	0.250	E5		staccato
18251.500	0.250	G5		
18251.500	0.125	A5		
18251.625	0.125	G5		
18251.750	0.125	F5		
18251.875	0.125	E5		
18252.000	0.500	B4		
18252.500	0.500	D5		
18252.500	0.250	A4		staccato
18252.750	0.250	C5		
18252.750	0.250	B4		staccato
18253.000	0.250	D5		
18253.000	0.250	C5		staccato
18253.250	0.250	E5		
18253.250	0.250	C5		staccato
18253.500	0.250	E5		
18253.500	0.125	F5		
18253.625	0.125	E5		
18253.750	0.125	D5		
18253.875	0.125	C5		
18254.000	0.500	B4		
18254.000	0.250	G#4		
18254.250	0.250	E4		
18254.500	0.250	A4		staccato
18254.750	0.250	C5		
18254.750	0.250	B4		staccato
18255.000	0.250	D5		
18255.000	0.250	C5		staccato
18255.250	0.250	E5		
18255.250	0.250	C5		staccato
18255.500	0.250	E5		
18255.500	0.125	F5		
18255.625	0.125	E5		
18255.750	0.125	D5		
18255.875	0.125	C5		
18256.000	0.500	G#4		
18256.500	0.500	B4		
18256.500	0.125	B4		
18256.625	0.125	A4		
18256.750	0.125	G#4		
18256.875	0.125	A4		
18257.000	0.250	C5		staccato
18257.250	0.250	rest		
18257.500	0.125	D5		
18257.625	0.125	C5		
18257.750	0.125	B4		
18257.875	0.125	C5		
18258.000	0.250	E5		staccato
18258.250	0.250	rest		
18258.500	0.125	F5		
18258.625	0.125	E5		
18258.750	0.125	D#5		
18258.875	0.125	E5		
18259.000	0.125	B5		
18259.125	0.125	A5		
18259.250	0.125	G#5		
18259.375	0.125	A5		
18259.500	0.125	B5		
18259.625	0.125	A5		
18259.750	0.125	G#5		
18259.875	0.125	A5		
18260.000	0.500	C6		
18260.500	0.250	A5		staccato
18260.750	0.250	B5		staccato
18261.000	0.250	C6		staccato
18261.250	0.250	B5		staccato
18261.500	0.250	A5		staccato
18261.750	0.250	G#5		staccato
18262.000	0.250	A5		staccato
18262.250	0.250	E5		staccato
18262.500	0.250	F5		staccato
18262.750	0.250	D5		staccato
18263.000	0.500	C5		
18263.500	0.375	B4		
18263.500	0.062	C5		
18263.562	0.062	B4		
18263.625	0.062	C5		
18263.688	0.062	B4		
18263.750	0.062	C5		
18263.812	0.062	B4		
18263.875	0.062	A4		
18263.938	0.062	B4		
18264.000	0.500	A4		
18264.500	0.250	C5		staccato
18264.750	0.250	E5		
18264.750	0.250	D5		staccato
18265.000	0.250	F5		
18265.000	0.250	E5		staccato
18265.250	0.250	G5		
18265.250	0.250	E5		staccato
18265.500	0.250	G5		
18265.500	0.125	A5		
18265.625	0.125	G5		
18265.750	0.125	F5		
18265.875	0.125	E5		
18266.000	0.500	D5		
18266.000	0.250	B4		
18266.250	0.250	G4		
18266.500	0.250	C5		staccato
18266.750	0.250	E5		
18266.750	0.250	D5		staccato
18267.000	0.250	F5		
18267.000	0.250	E5		staccato
18267.250	0.250	G5		
18267.250	0.250	E5		staccato
18267.500	0.250	G5		
18267.500	0.125	A5		
18267.625	0.125	G5		
18267.750	0.125	F5		
18267.875	0.125	E5		
18268.000	0.500	B4		
18268.500	0.500	D5		
18268.500	0.250	A4		staccato
18268.750	0.250	C5		
18268.750	0.250	B4		staccato
18269.000	0.250	D5		
18269.000	0.250	C5		staccato
18269.250	0.250	E5		
18269.250	0.250	C5		staccato
18269.500	0.250	E5		
18269.500	0.125	F5		
18269.625	0.125	E5		
18269.750	0.125	D5		
18269.875	0.125	C5		
18270.000	0.500	B4		
18270.000	0.250	G#4		
18270.250	0.250	E4		
18270.500	0.250	A4		staccato
18270.750	0.250	C5		
18270.750	0.250	B4		staccato
18271.000	0.250	D5		
18271.000	0.250	C5		staccato
18271.250	0.250	E5		
18271.250	0.250	C5		staccato
18271.500	0.250	E5		
18271.500	0.125	F5		
18271.625	0.125	E5		
18271.750	0.125	D5		
18271.875	0.125	C5		
18272.000	0.500	G#4		
18272.500	0.500	B4		
18272.500	0.125	B4		
18272.625	0.125	A4		
18272.750	0.125	G#4		
18272.875	0.125	A4		
18273.000	0.250	C5		staccato
18273.250	0.250	rest		
18273.500	0.125	D5		
18273.625	0.125	C5		
18273.750	0.125	B4		
18273.875	0.125	C5		
18274.000	0.250	E5		staccato
18274.250	0.250	rest		
18274.500	0.125	F5		
18274.625	0.125	E5		
18274.750	0.125	D#5		
18274.875	0.125	E5		
18275.000	0.125	B5		
18275.125	0.125	A5		
18275.250	0.125	G#5		
18275.375	0.125	A5		
18275.500	0.125	B5		
18275.625	0.125	A5		
18275.750	0.125	G#5		
18275.875	0.125	A5		
18276.000	0.500	C6		
18276.500	0.250	A5		staccato
18276.750	0.250	B5		staccato
18277.000	0.250	C6		staccato
18277.250	0.250	B5		staccato
18277.500	0.250	A5		staccato
18277.750	0.250	G#5		staccato
18278.000	0.250	A5		staccato
18278.250	0.250	E5		staccato
18278.500	0.250	F5		staccato
18278.750	0.250	D5		staccato
18279.000	0.500	C5		
18279.500	0.375	B4		
18279.500	0.062	C5		
18279.562	0.062	B4		
18279.625	0.062	C5		
18279.688	0.062	B4		
18279.750	0.062	C5		
18279.812	0.062	B4		
18279.875	0.062	A4		
18279.938	0.062	B4		
18280.000	0.500	A4		
18280.500	0.250	C5		staccato
18280.750	0.250	E5		
18280.750	0.250	D5		staccato
18281.000	0.250	F5		
18281.000	0.250	E5		staccato
18281.250	0.250	G5		
18281.250	0.250	E5		staccato
18281.500	0.250	G5		
18281.500	0.125	A5		
18281.625	0.125	G5		
18281.750	0.125	F5		
18281.875	0.125	E5		
18282.000	0.500	D5		
18282.000	0.250	B4		
18282.250	0.250	G4		
18282.500	0.250	C5		staccato
18282.750	0.250	E5		
18282.750	0.250	D5		staccato
18283.000	0.250	F5		
18283.000	0.250	E5		staccato
18283.250	0.250	G5		
18283.250	0.250	E5		staccato
18283.500	0.250	G5		
18283.500	0.125	A5		
18283.625	0.125	G5		
18283.750	0.125	F5		
18283.875	0.125	E5		
18284.000	0.500	B4		
18284.500	0.500	D5		
18284.500	0.250	A4		staccato
18284.750	0.250	C5		
18284.750	0.250	B4		staccato
18285.000	0.250	D5		
18285.000	0.250	C5		staccato
18285.250	0.250	E5		
18285.250	0.250	C5		staccato
18285.500	0.250	E5		
18285.500	0.125	F5		
18285.625	0.125	E5		
18285.750	0.125	D5		
18285.875	0.125	C5		
18286.000	0.500	B4		
18286.000	0.250	G#4		
18286.250	0.250	E4		
18286.500	0.250	A4		staccato
18286.750	0.250	C5		
18286.750	0.250	B4		staccato
18287.000	0.250	D5		
18287.000	0.250	C5		staccato
18287.250	0.250	E5		
18287.250	0.250	C5		staccato
18287.500	0.250	E5		
18287.500	0.125	F5		
18287.625	0.125	E5		
18287.750	0.125	D5		
18287.875	0.125	C5		
18288.000	0.500	G#4		
18288.500	0.500	B4		
18288.500	0.125	B4		
18288.625	0.125	A4		
18288.750	0.125	G#4		
18288.875	0.125	A4		
18289.000	0.250	C5		staccato
18289.250	0.250	rest		
18289.500	0.125	D5		
18289.625	0.125	C5		
18289.750	0.125	B4		
18289.875	0.125	C5		
18290.000	0.250	E5		staccato
18290.250	0.250	rest		
18290.500	0.125	F5		
18290.625	0.125	E5		
18290.750	0.125	D#5		
18290.875	0.125	E5		
18291.000	0.125	B5		
18291.125	0.125	A5		
18291.250	0.125	G#5		
18291.375	0.125	A5		
18291.500	0.125	B5		
18291.625	0.125	A5		
18291.750	0.125	G#5		
18291.875	0.125	A5		
18292.000	0.500	C6		
18292.500	0.250	A5		staccato
18292.750	0.250	B5		staccato
18293.000	0.250	C6		staccato
18293.250	0.250	B5		staccato
18293.500	0.250	A5		staccato
18293.750	0.250	G#5		staccato
18294.000	0.250	A5		staccato
18294.250	0.250	E5		staccato
18294.500	0.250	F5		staccato
18294.750	0.250	D5		staccato
18295.000	0.500	C5		
18295.500	0.375	B4		
18295.500	0.062	C5		
18295.562	0.062	B4		
18295.625	0.062	C5		
18295.688	0.062	B4		
18295.750	0.062	C5		
18295.812	0.062	B4		
18295.875	0.062	A4		
18295.938	0.062	B4		
18296.000	0.500	A4		
18296.500	0.250	C5		staccato
18296.750	0.250	E5		
18296.750	0.250	D5		staccato
18297.000	0.250	F5		
18297.000	0.250	E5		staccato
18297.250	0.250	G5		
18297.250	0.250	E5		staccato
18297.500	0.250	G5		
18297.500	0.125	A5		
18297.625	0.125	G5		
18297.750	0.125	F5		
18297.875	0.125	E5		
18298.000	0.500	D5		
18298.000	0.250	B4		
18298.250	0.250	G4		
18298.500	0.250	C5		staccato
18298.750	0.250	E5		
18298.750	0.250	D5		staccato
18299.000	0.250	F5		
18299.000	0.250	E5		staccato
18299.250	0.250	G5		
18299.250	0.250	E5		staccato
18299.500	0.250	G5		
18299.500	0.125	A5		
18299.625	0.125	G5		
18299.750	0.125	F5		
18299.875	0.125	E5		
18300.000	0.500	B4		
18300.500	0.500	D5		
18300.500	0.250	A4		staccato
18300.750	0.250	C5		
18300.750	0.250	B4		staccato
18301.000	0.250	D5		
18301.000	0.250	C5		staccato
18301.250	0.250	E5		
18301.250	0.250	C5		staccato
18301.500	0.250	E5		
18301.500	0.125	F5		
18301.625	0.125	E5		
18301.750	0.125	D5		
18301.875	0.125	C5		
18302.000	0.500	B4		
18302.000	0.250	G#4		
18302.250	0.250	E4		
18302.500	0.250	A4		staccato
18302.750	0.250	C5		
18302.750	0.250	B4		staccato
18303.000	0.250	D5		
18303.000	0.250	C5		staccato
18303.250	0.250	E5		
18303.250	0.250	C5		staccato
18303.500	0.250	E5		
18303.500	0.125	F5		
18303.625	0.125	E5		
18303.750	0.125	D5		
18303.875	0.125	C5		
18304.000	0.500	G#4		
18304.500	0.500	B4		
18304.500	0.125	B4		
18304.625	0.125	A4		
18304.750	0.125	G#4		
18304.875	0.125	A4		
18305.000	0.250	C5		staccato
18305.250	0.250	rest		
18305.500	0.125	D5		
18305.625	0.125	C5		
18305.750	0.125	B4		
18305.875	0.125	C5		
18306.000	0.250	E5		staccato
18306.250	0.250	rest		
18306.500	0.125	F5		
18306.625	0.125	E5		
18306.750	0.125	D#5		
18306.875	0.125	E5		
18307.000	0.125	B5		
18307.125	0.125	A5		
18307.250	0.125	G#5		
18307.375	0.125	A5		
18307.500	0.125	B5		
18307.625	0.125	A5		
18307.750	0.125	G#5		
18307.875	0.125	A5		
18308.000	0.500	C6		
18308.500	0.250	A5		staccato
18308.750	0.250	B5		staccato
18309.000	0.250	C6		staccato
18309.250	0.250	B5		staccato
18309.500	0.250	A5		staccato
18309.750	0.250	G#5		staccato
18310.000	0.250	A5		staccato
18310.250	0.250	E5		staccato
18310.500	0.250	F5		staccato
18310.750	0.250	D5		staccato
18311.000	0.500	C5		
18311.500	0.375	B4		
18311.500	0.062	C5		
18311.562	0.062	B4		
18311.625	0.062	C5		
18311.688	0.062	B4		
18311.750	0.062	C5		
18311.812	0.062	B4		
18311.875	0.062	A4		
18311.938	0.062	B4		
18312.000	0.500	A4		
18312.500	0.250	C5		staccato
18312.750	0.250	E5		
18312.750	0.250	D5		staccato
18313.000	0.250	F5		
18313.000	0.250	E5		staccato
18313.250	0.250	G5		
18313.250	0.250	E5		staccato
18313.500	0.250	G5		
18313.500	0.125	A5		
18313.625	0.125	G5		
