MusicXML Sağ El Transcript (RH only, repeat+volta+DC/DS/Coda, TS-based)
Generated UTC: 2025-09-18T06:25:18.152298+00:00
Linear measures: 2000
Events: 12235
Script version: 1.0.0
---
time_sec	dur_sec	pitches_sci	dyn	art
2311.500	0.125	B4		
2311.625	0.125	A4		
2311.750	0.125	G#4		
2311.875	0.125	A4		
2312.500	0.250	C5		staccato
2312.750	0.250	rest		
2313.000	0.125	D5		
2313.125	0.125	C5		
2313.250	0.125	B4		
2313.375	0.125	C5		
2314.250	0.250	E5		staccato
2314.500	0.250	rest		
2314.750	0.125	F5		
2314.875	0.125	E5		
2315.000	0.125	D#5		
2315.125	0.125	E5		
2316.000	0.125	B5		
2316.125	0.125	A5		
2316.250	0.125	G#5		
2316.375	0.125	A5		
2316.500	0.125	B5		
2316.625	0.125	A5		
2316.750	0.125	G#5		
2316.875	0.125	A5		
2317.500	0.500	C6		
2318.000	0.250	A5		staccato
2318.250	0.250	B5		staccato
2319.250	0.250	C6		staccato
2319.500	0.250	B5		staccato
2319.750	0.250	A5		staccato
2320.000	0.250	G#5		staccato
2320.750	0.250	A5		staccato
2321.000	0.250	E5		staccato
2321.250	0.250	F5		staccato
2321.500	0.250	D5		staccato
2322.250	0.500	C5		
2322.750	0.375	B4		
2322.750	0.062	C5		
2322.812	0.062	B4		
2322.875	0.062	C5		
2322.938	0.062	B4		
2323.000	0.062	C5		
2323.062	0.062	B4		
2323.125	0.062	A4		
2323.188	0.062	B4		
2324.250	0.500	A4		
2325.250	0.250	C5		staccato
2325.500	0.250	E5		
2325.500	0.250	D5		staccato
2325.750	0.250	F5		
2326.250	0.250	E5		staccato
2326.500	0.250	G5		
2326.500	0.250	E5		staccato
2326.750	0.250	G5		
2326.750	0.125	A5		
2326.875	0.125	G5		
2327.000	0.125	F5		
2327.125	0.125	E5		
2327.750	0.500	D5		
2327.750	0.250	B4		
2328.000	0.250	G4		
2328.250	0.250	C5		staccato
2328.500	0.250	E5		
2328.500	0.250	D5		staccato
2328.750	0.250	F5		
2329.250	0.250	E5		staccato
2329.500	0.250	G5		
2329.500	0.250	E5		staccato
2329.750	0.250	G5		
2329.750	0.125	A5		
2329.875	0.125	G5		
2330.000	0.125	F5		
2330.125	0.125	E5		
2330.750	0.500	B4		
2331.250	0.500	D5		
2331.250	0.250	A4		staccato
2331.500	0.250	C5		
2331.500	0.250	B4		staccato
2331.750	0.250	D5		
2332.750	0.250	C5		staccato
2333.000	0.250	E5		
2333.000	0.250	C5		staccato
2333.250	0.250	E5		
2333.250	0.125	F5		
2333.375	0.125	E5		
2333.500	0.125	D5		
2333.625	0.125	C5		
2334.250	0.500	B4		
2334.250	0.250	G#4		
2334.500	0.250	E4		
2334.750	0.250	A4		staccato
2335.000	0.250	C5		
2335.000	0.250	B4		staccato
2335.250	0.250	D5		
2335.750	0.250	C5		staccato
2336.000	0.250	E5		
2336.000	0.250	C5		staccato
2336.250	0.250	E5		
2336.250	0.125	F5		
2336.375	0.125	E5		
2336.500	0.125	D5		
2336.625	0.125	C5		
2337.250	0.500	G#4		
2337.750	0.500	B4		
2337.750	0.125	B4		
2337.875	0.125	A4		
2338.000	0.125	G#4		
2338.125	0.125	A4		
2338.750	0.250	C5		staccato
2339.000	0.250	rest		
2339.250	0.125	D5		
2339.375	0.125	C5		
2339.500	0.125	B4		
2339.625	0.125	C5		
2340.500	0.250	E5		staccato
2340.750	0.250	rest		
2341.000	0.125	F5		
2341.125	0.125	E5		
2341.250	0.125	D#5		
2341.375	0.125	E5		
2342.250	0.125	B5		
2342.375	0.125	A5		
2342.500	0.125	G#5		
2342.625	0.125	A5		
2342.750	0.125	B5		
2342.875	0.125	A5		
2343.000	0.125	G#5		
2343.125	0.125	A5		
2343.750	0.500	C6		
2344.250	0.250	A5		staccato
2344.500	0.250	B5		staccato
2345.500	0.250	C6		staccato
2345.750	0.250	B5		staccato
2346.000	0.250	A5		staccato
2346.250	0.250	G#5		staccato
2347.000	0.250	A5		staccato
2347.250	0.250	E5		staccato
2347.500	0.250	F5		staccato
2347.750	0.250	D5		staccato
2348.500	0.500	C5		
2349.000	0.375	B4		
2349.000	0.062	C5		
2349.062	0.062	B4		
2349.125	0.062	C5		
2349.188	0.062	B4		
2349.250	0.062	C5		
2349.312	0.062	B4		
2349.375	0.062	A4		
2349.438	0.062	B4		
2350.500	0.500	A4		
2351.500	0.250	C5		staccato
2351.750	0.250	E5		
2351.750	0.250	D5		staccato
2352.000	0.250	F5		
2352.500	0.250	E5		staccato
2352.750	0.250	G5		
2352.750	0.250	E5		staccato
2353.000	0.250	G5		
2353.000	0.125	A5		
2353.125	0.125	G5		
2353.250	0.125	F5		
2353.375	0.125	E5		
2354.000	0.500	D5		
2354.000	0.250	B4		
2354.250	0.250	G4		
2354.500	0.250	C5		staccato
2354.750	0.250	E5		
2354.750	0.250	D5		staccato
2355.000	0.250	F5		
2355.500	0.250	E5		staccato
2355.750	0.250	G5		
2355.750	0.250	E5		staccato
2356.000	0.250	G5		
2356.000	0.125	A5		
2356.125	0.125	G5		
2356.250	0.125	F5		
2356.375	0.125	E5		
2357.000	0.500	B4		
2357.500	0.500	D5		
2357.500	0.250	A4		staccato
2357.750	0.250	C5		
2357.750	0.250	B4		staccato
2358.000	0.250	D5		
2359.000	0.250	C5		staccato
2359.250	0.250	E5		
2359.250	0.250	C5		staccato
2359.500	0.250	E5		
2359.500	0.125	F5		
2359.625	0.125	E5		
2359.750	0.125	D5		
2359.875	0.125	C5		
2360.500	0.500	B4		
2360.500	0.250	G#4		
2360.750	0.250	E4		
2361.000	0.250	A4		staccato
2361.250	0.250	C5		
2361.250	0.250	B4		staccato
2361.500	0.250	D5		
2362.000	0.250	C5		staccato
2362.250	0.250	E5		
2362.250	0.250	C5		staccato
2362.500	0.250	E5		
2362.500	0.125	F5		
2362.625	0.125	E5		
2362.750	0.125	D5		
2362.875	0.125	C5		
2363.500	0.500	G#4		
2364.000	0.500	B4		
2364.000	0.125	B4		
2364.125	0.125	A4		
2364.250	0.125	G#4		
2364.375	0.125	A4		
2365.000	0.250	C5		staccato
2365.250	0.250	rest		
2365.500	0.125	D5		
2365.625	0.125	C5		
2365.750	0.125	B4		
2365.875	0.125	C5		
2366.750	0.250	E5		staccato
2367.000	0.250	rest		
2367.250	0.125	F5		
2367.375	0.125	E5		
2367.500	0.125	D#5		
2367.625	0.125	E5		
2368.500	0.125	B5		
2368.625	0.125	A5		
2368.750	0.125	G#5		
2368.875	0.125	A5		
2369.000	0.125	B5		
2369.125	0.125	A5		
2369.250	0.125	G#5		
2369.375	0.125	A5		
2370.000	0.500	C6		
2370.500	0.250	A5		staccato
2370.750	0.250	B5		staccato
2371.750	0.250	C6		staccato
2372.000	0.250	B5		staccato
2372.250	0.250	A5		staccato
2372.500	0.250	G#5		staccato
2373.250	0.250	A5		staccato
2373.500	0.250	E5		staccato
2373.750	0.250	F5		staccato
2374.000	0.250	D5		staccato
2374.750	0.500	C5		
2375.250	0.375	B4		
2375.250	0.062	C5		
2375.312	0.062	B4		
2375.375	0.062	C5		
2375.438	0.062	B4		
2375.500	0.062	C5		
2375.562	0.062	B4		
2375.625	0.062	A4		
2375.688	0.062	B4		
2376.750	0.500	A4		
2377.750	0.250	C5		staccato
2378.000	0.250	E5		
2378.000	0.250	D5		staccato
2378.250	0.250	F5		
2378.750	0.250	E5		staccato
2379.000	0.250	G5		
2379.000	0.250	E5		staccato
2379.250	0.250	G5		
2379.250	0.125	A5		
2379.375	0.125	G5		
2379.500	0.125	F5		
2379.625	0.125	E5		
2380.250	0.500	D5		
2380.250	0.250	B4		
2380.500	0.250	G4		
2380.750	0.250	C5		staccato
2381.000	0.250	E5		
2381.000	0.250	D5		staccato
2381.250	0.250	F5		
2381.750	0.250	E5		staccato
2382.000	0.250	G5		
2382.000	0.250	E5		staccato
2382.250	0.250	G5		
2382.250	0.125	A5		
2382.375	0.125	G5		
2382.500	0.125	F5		
2382.625	0.125	E5		
2383.250	0.500	B4		
2383.750	0.500	D5		
2383.750	0.250	A4		staccato
2384.000	0.250	C5		
2384.000	0.250	B4		staccato
2384.250	0.250	D5		
2385.250	0.250	C5		staccato
2385.500	0.250	E5		
2385.500	0.250	C5		staccato
2385.750	0.250	E5		
2385.750	0.125	F5		
2385.875	0.125	E5		
2386.000	0.125	D5		
2386.125	0.125	C5		
2386.750	0.500	B4		
2386.750	0.250	G#4		
2387.000	0.250	E4		
2387.250	0.250	A4		staccato
2387.500	0.250	C5		
2387.500	0.250	B4		staccato
2387.750	0.250	D5		
2388.250	0.250	C5		staccato
2388.500	0.250	E5		
2388.500	0.250	C5		staccato
2388.750	0.250	E5		
2388.750	0.125	F5		
2388.875	0.125	E5		
2389.000	0.125	D5		
2389.125	0.125	C5		
2389.750	0.500	G#4		
2390.250	0.500	B4		
2390.250	0.125	B4		
2390.375	0.125	A4		
2390.500	0.125	G#4		
2390.625	0.125	A4		
2391.250	0.250	C5		staccato
2391.500	0.250	rest		
2391.750	0.125	D5		
2391.875	0.125	C5		
2392.000	0.125	B4		
2392.125	0.125	C5		
2393.000	0.250	E5		staccato
2393.250	0.250	rest		
2393.500	0.125	F5		
2393.625	0.125	E5		
2393.750	0.125	D#5		
2393.875	0.125	E5		
2394.750	0.125	B5		
2394.875	0.125	A5		
2395.000	0.125	G#5		
2395.125	0.125	A5		
2395.250	0.125	B5		
2395.375	0.125	A5		
2395.500	0.125	G#5		
2395.625	0.125	A5		
2396.250	0.500	C6		
2396.750	0.250	A5		staccato
2397.000	0.250	B5		staccato
2398.000	0.250	C6		staccato
2398.250	0.250	B5		staccato
2398.500	0.250	A5		staccato
2398.750	0.250	G#5		staccato
2399.500	0.250	A5		staccato
2399.750	0.250	E5		staccato
2400.000	0.250	F5		staccato
2400.250	0.250	D5		staccato
2401.000	0.500	C5		
2401.500	0.375	B4		
2401.500	0.062	C5		
2401.562	0.062	B4		
2401.625	0.062	C5		
2401.688	0.062	B4		
2401.750	0.062	C5		
2401.812	0.062	B4		
2401.875	0.062	A4		
2401.938	0.062	B4		
2403.000	0.500	A4		
2404.000	0.250	C5		staccato
2404.250	0.250	E5		
2404.250	0.250	D5		staccato
2404.500	0.250	F5		
2405.000	0.250	E5		staccato
2405.250	0.250	G5		
2405.250	0.250	E5		staccato
2405.500	0.250	G5		
2405.500	0.125	A5		
2405.625	0.125	G5		
2405.750	0.125	F5		
2405.875	0.125	E5		
2406.500	0.500	D5		
2406.500	0.250	B4		
2406.750	0.250	G4		
2407.000	0.250	C5		staccato
2407.250	0.250	E5		
2407.250	0.250	D5		staccato
2407.500	0.250	F5		
2408.000	0.250	E5		staccato
2408.250	0.250	G5		
2408.250	0.250	E5		staccato
2408.500	0.250	G5		
2408.500	0.125	A5		
2408.625	0.125	G5		
2408.750	0.125	F5		
2408.875	0.125	E5		
2409.500	0.500	B4		
2410.000	0.500	D5		
2410.000	0.250	A4		staccato
2410.250	0.250	C5		
2410.250	0.250	B4		staccato
2410.500	0.250	D5		
2411.500	0.250	C5		staccato
2411.750	0.250	E5		
2411.750	0.250	C5		staccato
2412.000	0.250	E5		
2412.000	0.125	F5		
2412.125	0.125	E5		
2412.250	0.125	D5		
2412.375	0.125	C5		
2413.000	0.500	B4		
2413.000	0.250	G#4		
2413.250	0.250	E4		
2413.500	0.250	A4		staccato
2413.750	0.250	C5		
2413.750	0.250	B4		staccato
2414.000	0.250	D5		
2414.500	0.250	C5		staccato
2414.750	0.250	E5		
2414.750	0.250	C5		staccato
2415.000	0.250	E5		
2415.000	0.125	F5		
2415.125	0.125	E5		
2415.250	0.125	D5		
2415.375	0.125	C5		
2416.000	0.500	G#4		
2416.500	0.500	B4		
2416.500	0.125	B4		
2416.625	0.125	A4		
2416.750	0.125	G#4		
2416.875	0.125	A4		
2417.500	0.250	C5		staccato
2417.750	0.250	rest		
2418.000	0.125	D5		
2418.125	0.125	C5		
2418.250	0.125	B4		
2418.375	0.125	C5		
2419.250	0.250	E5		staccato
2419.500	0.250	rest		
2419.750	0.125	F5		
2419.875	0.125	E5		
2420.000	0.125	D#5		
2420.125	0.125	E5		
2421.000	0.125	B5		
2421.125	0.125	A5		
2421.250	0.125	G#5		
2421.375	0.125	A5		
2421.500	0.125	B5		
2421.625	0.125	A5		
2421.750	0.125	G#5		
2421.875	0.125	A5		
2422.500	0.500	C6		
2423.000	0.250	A5		staccato
2423.250	0.250	B5		staccato
2424.250	0.250	C6		staccato
2424.500	0.250	B5		staccato
2424.750	0.250	A5		staccato
2425.000	0.250	G#5		staccato
2425.750	0.250	A5		staccato
2426.000	0.250	E5		staccato
2426.250	0.250	F5		staccato
2426.500	0.250	D5		staccato
2427.250	0.500	C5		
2427.750	0.375	B4		
2427.750	0.062	C5		
2427.812	0.062	B4		
2427.875	0.062	C5		
2427.938	0.062	B4		
2428.000	0.062	C5		
2428.062	0.062	B4		
2428.125	0.062	A4		
2428.188	0.062	B4		
2429.250	0.500	A4		
2430.250	0.250	C5		staccato
2430.500	0.250	E5		
2430.500	0.250	D5		staccato
2430.750	0.250	F5		
2431.250	0.250	E5		staccato
2431.500	0.250	G5		
2431.500	0.250	E5		staccato
2431.750	0.250	G5		
2431.750	0.125	A5		
2431.875	0.125	G5		
2432.000	0.125	F5		
2432.125	0.125	E5		
2432.750	0.500	D5		
2432.750	0.250	B4		
2433.000	0.250	G4		
2433.250	0.250	C5		staccato
2433.500	0.250	E5		
2433.500	0.250	D5		staccato
2433.750	0.250	F5		
2434.250	0.250	E5		staccato
2434.500	0.250	G5		
2434.500	0.250	E5		staccato
2434.750	0.250	G5		
2434.750	0.125	A5		
2434.875	0.125	G5		
2435.000	0.125	F5		
2435.125	0.125	E5		
2435.750	0.500	B4		
2436.250	0.500	D5		
2436.250	0.250	A4		staccato
2436.500	0.250	C5		
2436.500	0.250	B4		staccato
2436.750	0.250	D5		
2437.750	0.250	C5		staccato
2438.000	0.250	E5		
2438.000	0.250	C5		staccato
2438.250	0.250	E5		
2438.250	0.125	F5		
2438.375	0.125	E5		
2438.500	0.125	D5		
2438.625	0.125	C5		
2439.250	0.500	B4		
2439.250	0.250	G#4		
2439.500	0.250	E4		
2439.750	0.250	A4		staccato
2440.000	0.250	C5		
2440.000	0.250	B4		staccato
2440.250	0.250	D5		
2440.750	0.250	C5		staccato
2441.000	0.250	E5		
2441.000	0.250	C5		staccato
2441.250	0.250	E5		
2441.250	0.125	F5		
2441.375	0.125	E5		
2441.500	0.125	D5		
2441.625	0.125	C5		
2442.250	0.500	G#4		
2442.750	0.500	B4		
2442.750	0.125	B4		
2442.875	0.125	A4		
2443.000	0.125	G#4		
2443.125	0.125	A4		
2443.750	0.250	C5		staccato
2444.000	0.250	rest		
2444.250	0.125	D5		
2444.375	0.125	C5		
2444.500	0.125	B4		
2444.625	0.125	C5		
2445.500	0.250	E5		staccato
2445.750	0.250	rest		
2446.000	0.125	F5		
2446.125	0.125	E5		
2446.250	0.125	D#5		
2446.375	0.125	E5		
2447.250	0.125	B5		
2447.375	0.125	A5		
2447.500	0.125	G#5		
2447.625	0.125	A5		
2447.750	0.125	B5		
2447.875	0.125	A5		
2448.000	0.125	G#5		
2448.125	0.125	A5		
2448.750	0.500	C6		
2449.250	0.250	A5		staccato
2449.500	0.250	B5		staccato
2450.500	0.250	C6		staccato
2450.750	0.250	B5		staccato
2451.000	0.250	A5		staccato
2451.250	0.250	G#5		staccato
2452.000	0.250	A5		staccato
2452.250	0.250	E5		staccato
2452.500	0.250	F5		staccato
2452.750	0.250	D5		staccato
2453.500	0.500	C5		
2454.000	0.375	B4		
2454.000	0.062	C5		
2454.062	0.062	B4		
2454.125	0.062	C5		
2454.188	0.062	B4		
2454.250	0.062	C5		
2454.312	0.062	B4		
2454.375	0.062	A4		
2454.438	0.062	B4		
2455.500	0.500	A4		
2456.500	0.250	C5		staccato
2456.750	0.250	E5		
2456.750	0.250	D5		staccato
2457.000	0.250	F5		
2457.500	0.250	E5		staccato
2457.750	0.250	G5		
2457.750	0.250	E5		staccato
2458.000	0.250	G5		
2458.000	0.125	A5		
2458.125	0.125	G5		
2458.250	0.125	F5		
2458.375	0.125	E5		
2459.000	0.500	D5		
2459.000	0.250	B4		
2459.250	0.250	G4		
2459.500	0.250	C5		staccato
2459.750	0.250	E5		
2459.750	0.250	D5		staccato
2460.000	0.250	F5		
2460.500	0.250	E5		staccato
2460.750	0.250	G5		
2460.750	0.250	E5		staccato
2461.000	0.250	G5		
2461.000	0.125	A5		
2461.125	0.125	G5		
2461.250	0.125	F5		
2461.375	0.125	E5		
2462.000	0.500	B4		
2462.500	0.500	D5		
2462.500	0.250	A4		staccato
2462.750	0.250	C5		
2462.750	0.250	B4		staccato
2463.000	0.250	D5		
2464.000	0.250	C5		staccato
2464.250	0.250	E5		
2464.250	0.250	C5		staccato
2464.500	0.250	E5		
2464.500	0.125	F5		
2464.625	0.125	E5		
2464.750	0.125	D5		
2464.875	0.125	C5		
2465.500	0.500	B4		
2465.500	0.250	G#4		
2465.750	0.250	E4		
2466.000	0.250	A4		staccato
2466.250	0.250	C5		
2466.250	0.250	B4		staccato
2466.500	0.250	D5		
2467.000	0.250	C5		staccato
2467.250	0.250	E5		
2467.250	0.250	C5		staccato
2467.500	0.250	E5		
2467.500	0.125	F5		
2467.625	0.125	E5		
2467.750	0.125	D5		
2467.875	0.125	C5		
2468.500	0.500	G#4		
2469.000	0.500	B4		
2469.000	0.125	B4		
2469.125	0.125	A4		
2469.250	0.125	G#4		
2469.375	0.125	A4		
2470.000	0.250	C5		staccato
2470.250	0.250	rest		
2470.500	0.125	D5		
2470.625	0.125	C5		
2470.750	0.125	B4		
2470.875	0.125	C5		
2471.750	0.250	E5		staccato
2472.000	0.250	rest		
2472.250	0.125	F5		
2472.375	0.125	E5		
2472.500	0.125	D#5		
2472.625	0.125	E5		
2473.500	0.125	B5		
2473.625	0.125	A5		
2473.750	0.125	G#5		
2473.875	0.125	A5		
2474.000	0.125	B5		
2474.125	0.125	A5		
2474.250	0.125	G#5		
2474.375	0.125	A5		
2475.000	0.500	C6		
2475.500	0.250	A5		staccato
2475.750	0.250	B5		staccato
2476.750	0.250	C6		staccato
2477.000	0.250	B5		staccato
2477.250	0.250	A5		staccato
2477.500	0.250	G#5		staccato
2478.250	0.250	A5		staccato
2478.500	0.250	E5		staccato
2478.750	0.250	F5		staccato
2479.000	0.250	D5		staccato
2479.750	0.500	C5		
2480.250	0.375	B4		
2480.250	0.062	C5		
2480.312	0.062	B4		
2480.375	0.062	C5		
2480.438	0.062	B4		
2480.500	0.062	C5		
2480.562	0.062	B4		
2480.625	0.062	A4		
2480.688	0.062	B4		
2481.750	0.500	A4		
2482.750	0.250	C5		staccato
2483.000	0.250	E5		
2483.000	0.250	D5		staccato
2483.250	0.250	F5		
2483.750	0.250	E5		staccato
2484.000	0.250	G5		
2484.000	0.250	E5		staccato
2484.250	0.250	G5		
2484.250	0.125	A5		
2484.375	0.125	G5		
2484.500	0.125	F5		
2484.625	0.125	E5		
2485.250	0.500	D5		
2485.250	0.250	B4		
2485.500	0.250	G4		
2485.750	0.250	C5		staccato
2486.000	0.250	E5		
2486.000	0.250	D5		staccato
2486.250	0.250	F5		
2486.750	0.250	E5		staccato
2487.000	0.250	G5		
2487.000	0.250	E5		staccato
2487.250	0.250	G5		
2487.250	0.125	A5		
2487.375	0.125	G5		
2487.500	0.125	F5		
2487.625	0.125	E5		
2488.250	0.500	B4		
2488.750	0.500	D5		
2488.750	0.250	A4		staccato
2489.000	0.250	C5		
2489.000	0.250	B4		staccato
2489.250	0.250	D5		
2490.250	0.250	C5		staccato
2490.500	0.250	E5		
2490.500	0.250	C5		staccato
2490.750	0.250	E5		
2490.750	0.125	F5		
2490.875	0.125	E5		
2491.000	0.125	D5		
2491.125	0.125	C5		
2491.750	0.500	B4		
2491.750	0.250	G#4		
2492.000	0.250	E4		
2492.250	0.250	A4		staccato
2492.500	0.250	C5		
2492.500	0.250	B4		staccato
2492.750	0.250	D5		
2493.250	0.250	C5		staccato
2493.500	0.250	E5		
2493.500	0.250	C5		staccato
2493.750	0.250	E5		
2493.750	0.125	F5		
2493.875	0.125	E5		
2494.000	0.125	D5		
2494.125	0.125	C5		
2494.750	0.500	G#4		
2495.250	0.500	B4		
2495.250	0.125	B4		
2495.375	0.125	A4		
2495.500	0.125	G#4		
2495.625	0.125	A4		
2496.250	0.250	C5		staccato
2496.500	0.250	rest		
2496.750	0.125	D5		
2496.875	0.125	C5		
2497.000	0.125	B4		
2497.125	0.125	C5		
2498.000	0.250	E5		staccato
2498.250	0.250	rest		
2498.500	0.125	F5		
2498.625	0.125	E5		
2498.750	0.125	D#5		
2498.875	0.125	E5		
2499.750	0.125	B5		
2499.875	0.125	A5		
2500.000	0.125	G#5		
2500.125	0.125	A5		
2500.250	0.125	B5		
2500.375	0.125	A5		
2500.500	0.125	G#5		
2500.625	0.125	A5		
2501.250	0.500	C6		
2501.750	0.250	A5		staccato
2502.000	0.250	B5		staccato
2503.000	0.250	C6		staccato
2503.250	0.250	B5		staccato
2503.500	0.250	A5		staccato
2503.750	0.250	G#5		staccato
2504.500	0.250	A5		staccato
2504.750	0.250	E5		staccato
2505.000	0.250	F5		staccato
2505.250	0.250	D5		staccato
2506.000	0.500	C5		
2506.500	0.375	B4		
2506.500	0.062	C5		
2506.562	0.062	B4		
2506.625	0.062	C5		
2506.688	0.062	B4		
2506.750	0.062	C5		
2506.812	0.062	B4		
2506.875	0.062	A4		
2506.938	0.062	B4		
2508.000	0.500	A4		
2509.000	0.250	C5		staccato
2509.250	0.250	E5		
2509.250	0.250	D5		staccato
2509.500	0.250	F5		
2510.000	0.250	E5		staccato
2510.250	0.250	G5		
2510.250	0.250	E5		staccato
2510.500	0.250	G5		
2510.500	0.125	A5		
2510.625	0.125	G5		
2510.750	0.125	F5		
2510.875	0.125	E5		
2511.500	0.500	D5		
2511.500	0.250	B4		
2511.750	0.250	G4		
2512.000	0.250	C5		staccato
2512.250	0.250	E5		
2512.250	0.250	D5		staccato
2512.500	0.250	F5		
2513.000	0.250	E5		staccato
2513.250	0.250	G5		
2513.250	0.250	E5		staccato
2513.500	0.250	G5		
2513.500	0.125	A5		
2513.625	0.125	G5		
2513.750	0.125	F5		
2513.875	0.125	E5		
2514.500	0.500	B4		
2515.000	0.500	D5		
2515.000	0.250	A4		staccato
2515.250	0.250	C5		
2515.250	0.250	B4		staccato
2515.500	0.250	D5		
2516.500	0.250	C5		staccato
2516.750	0.250	E5		
2516.750	0.250	C5		staccato
2517.000	0.250	E5		
2517.000	0.125	F5		
2517.125	0.125	E5		
2517.250	0.125	D5		
2517.375	0.125	C5		
2518.000	0.500	B4		
2518.000	0.250	G#4		
2518.250	0.250	E4		
2518.500	0.250	A4		staccato
2518.750	0.250	C5		
2518.750	0.250	B4		staccato
2519.000	0.250	D5		
2519.500	0.250	C5		staccato
2519.750	0.250	E5		
2519.750	0.250	C5		staccato
2520.000	0.250	E5		
2520.000	0.125	F5		
2520.125	0.125	E5		
2520.250	0.125	D5		
2520.375	0.125	C5		
2521.000	0.500	G#4		
2521.500	0.500	B4		
2521.500	0.125	B4		
2521.625	0.125	A4		
2521.750	0.125	G#4		
2521.875	0.125	A4		
2522.500	0.250	C5		staccato
2522.750	0.250	rest		
2523.000	0.125	D5		
2523.125	0.125	C5		
2523.250	0.125	B4		
2523.375	0.125	C5		
2524.250	0.250	E5		staccato
2524.500	0.250	rest		
2524.750	0.125	F5		
2524.875	0.125	E5		
2525.000	0.125	D#5		
2525.125	0.125	E5		
2526.000	0.125	B5		
2526.125	0.125	A5		
2526.250	0.125	G#5		
2526.375	0.125	A5		
2526.500	0.125	B5		
2526.625	0.125	A5		
2526.750	0.125	G#5		
2526.875	0.125	A5		
2527.500	0.500	C6		
2528.000	0.250	A5		staccato
2528.250	0.250	B5		staccato
2529.250	0.250	C6		staccato
2529.500	0.250	B5		staccato
2529.750	0.250	A5		staccato
2530.000	0.250	G#5		staccato
2530.750	0.250	A5		staccato
2531.000	0.250	E5		staccato
2531.250	0.250	F5		staccato
2531.500	0.250	D5		staccato
2532.250	0.500	C5		
2532.750	0.375	B4		
2532.750	0.062	C5		
2532.812	0.062	B4		
2532.875	0.062	C5		
2532.938	0.062	B4		
2533.000	0.062	C5		
2533.062	0.062	B4		
2533.125	0.062	A4		
2533.188	0.062	B4		
2534.250	0.500	A4		
2535.250	0.250	C5		staccato
2535.500	0.250	E5		
2535.500	0.250	D5		staccato
2535.750	0.250	F5		
2536.250	0.250	E5		staccato
2536.500	0.250	G5		
2536.500	0.250	E5		staccato
2536.750	0.250	G5		
2536.750	0.125	A5		
2536.875	0.125	G5		
2537.000	0.125	F5		
2537.125	0.125	E5		
2537.750	0.500	D5		
2537.750	0.250	B4		
2538.000	0.250	G4		
2538.250	0.250	C5		staccato
2538.500	0.250	E5		
2538.500	0.250	D5		staccato
2538.750	0.250	F5		
2539.250	0.250	E5		staccato
2539.500	0.250	G5		
2539.500	0.250	E5		staccato
2539.750	0.250	G5		
2539.750	0.125	A5		
2539.875	0.125	G5		
2540.000	0.125	F5		
2540.125	0.125	E5		
2540.750	0.500	B4		
2541.250	0.500	D5		
2541.250	0.250	A4		staccato
2541.500	0.250	C5		
2541.500	0.250	B4		staccato
2541.750	0.250	D5		
2542.750	0.250	C5		staccato
2543.000	0.250	E5		
2543.000	0.250	C5		staccato
2543.250	0.250	E5		
2543.250	0.125	F5		
2543.375	0.125	E5		
2543.500	0.125	D5		
2543.625	0.125	C5		
2544.250	0.500	B4		
2544.250	0.250	G#4		
2544.500	0.250	E4		
2544.750	0.250	A4		staccato
2545.000	0.250	C5		
2545.000	0.250	B4		staccato
2545.250	0.250	D5		
2545.750	0.250	C5		staccato
2546.000	0.250	E5		
2546.000	0.250	C5		staccato
2546.250	0.250	E5		
2546.250	0.125	F5		
2546.375	0.125	E5		
2546.500	0.125	D5		
2546.625	0.125	C5		
2547.250	0.500	G#4		
2547.750	0.500	B4		
2547.750	0.125	B4		
2547.875	0.125	A4		
2548.000	0.125	G#4		
2548.125	0.125	A4		
2548.750	0.250	C5		staccato
2549.000	0.250	rest		
2549.250	0.125	D5		
2549.375	0.125	C5		
2549.500	0.125	B4		
2549.625	0.125	C5		
2550.500	0.250	E5		staccato
2550.750	0.250	rest		
2551.000	0.125	F5		
2551.125	0.125	E5		
2551.250	0.125	D#5		
2551.375	0.125	E5		
2552.250	0.125	B5		
2552.375	0.125	A5		
2552.500	0.125	G#5		
2552.625	0.125	A5		
2552.750	0.125	B5		
2552.875	0.125	A5		
2553.000	0.125	G#5		
2553.125	0.125	A5		
2553.750	0.500	C6		
2554.250	0.250	A5		staccato
2554.500	0.250	B5		staccato
2555.500	0.250	C6		staccato
2555.750	0.250	B5		staccato
2556.000	0.250	A5		staccato
2556.250	0.250	G#5		staccato
2557.000	0.250	A5		staccato
2557.250	0.250	E5		staccato
2557.500	0.250	F5		staccato
2557.750	0.250	D5		staccato
2558.500	0.500	C5		
2559.000	0.375	B4		
2559.000	0.062	C5		
2559.062	0.062	B4		
2559.125	0.062	C5		
2559.188	0.062	B4		
2559.250	0.062	C5		
2559.312	0.062	B4		
2559.375	0.062	A4		
2559.438	0.062	B4		
2560.500	0.500	A4		
2561.500	0.250	C5		staccato
2561.750	0.250	E5		
2561.750	0.250	D5		staccato
2562.000	0.250	F5		
2562.500	0.250	E5		staccato
2562.750	0.250	G5		
2562.750	0.250	E5		staccato
2563.000	0.250	G5		
2563.000	0.125	A5		
2563.125	0.125	G5		
2563.250	0.125	F5		
2563.375	0.125	E5		
2564.000	0.500	D5		
2564.000	0.250	B4		
2564.250	0.250	G4		
2564.500	0.250	C5		staccato
2564.750	0.250	E5		
